claim_key,paperId,stance,confidence,stance_summary,evidence_strength,study_type,finding,direction,evaluated_at,evaluated_by,prompt_version,claim_text_used
breastfeeding_6m,W2063048629,neutral,80,The paper did not directly test the claim about the best health outcomes from exclusive breastfeeding for the first 6 months.,moderate,cross-sectional,"Exclusive breastfeeding was associated with maternal education and wealth, but no health outcome data was reported.",does not test it,2026-09-03 14:00:18,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2067747951,supports,80,Text message intervention led to increased exclusive breastfeeding continuation.,moderate,rct,Text messaging increased exclusive breastfeeding rates in the intervention group compared to usual care.,agrees,2026-09-03 13:55:01,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2071664846,neutral,30,Paper reports EBF prevalence but does not address health outcomes,limited,cross-sectional,Only 17.9% exclusively breastfed for 6 months; no health outcome data provided,does not test it,2026-09-02 05:42:38,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2073762294,supports,80,"The paper suggests breastfeeding may reduce risk of overweight and obesity later in life through self-regulation, caregiver behavior, and bioactive factors.",moderate,review,"Breastfeeding may reduce obesity risk via self-regulation, caregiver behavior, and bioactive factors",agrees,2026-09-03 13:14:30,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2078137342,neutral,70,Paper found no association between feeding practices and undernutrition,moderate,cohort,Infant undernutrition not linked to early feeding practices,does not test it,2026-09-02 05:06:40,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2082891667,neutral,70,Paper identifies predictors of exclusive breastfeeding duration but does not address health outcomes,moderate,cohort,"Exclusive breastfeeding rates declined over 6 months, with predictors identified but no health outcome data provided",does not test it,2026-09-02 01:58:04,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2083020795,neutral,80,The paper found no evidence supporting exclusive breastfeeding for the first 6 months gives the best health outcomes in Japan for the factors mentioned,moderate,review,"Factors like smoking and low birth weight negatively affect breastfeeding duration; partner support prolongs it, but health outcomes weren't analyzed.",does not test it,2026-09-03 08:37:18,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2088307214,refutes,80,"This paper found that breast and mixed-fed infants had more challenging temperaments compared to formula-fed infants in three dimensions: impulsivity, emotional regulation, and emotional instability.",moderate,cohort,Exclusive and mixed breastfeeding linked to lower impulsivity/emotion regulation but higher emotional instability compared to formula feeding at 3 months,disagrees,2026-09-03 14:31:57,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2091973498,supports,85,"The paper found an increase in exclusive breastfeeding rate in Nepal between 2006 and 2011, particularly for infants aged 4 months.",moderate,cross-sectional,"EBF rates increased from 2006 to 2011, with higher odds for infants ≤4 months and geographic/social factors",agrees,2026-09-03 14:41:20,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2092258182,neutral,90,"The paper found that relactation was successful in most mothers, supporting the claim that exclusive breastfeeding for the first 6 months gives the best health outcomes.",strong,rct,"Relactation success rates were high without lactagogues, but no health outcomes of exclusive breastfeeding were measured.",does not test it,2026-09-03 09:18:19,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2095663472,neutral,90,The paper does not directly address the claim about exclusive breastfeeding for the first 6 months and its impact on health outcomes.,strong,rct,Study tested infant feeding intervention's impact on exclusive breastfeeding and infant mortality but did not report results in abstract,does not test it,2026-09-03 08:45:10,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2098403645,neutral,80,This paper found no significant effect of antenatal breastfeeding education on the duration of exclusive breastfeeding for the first 6 months.,strong,meta-analysis,Antenatal education increased breastfeeding duration but did not assess health outcomes of exclusive breastfeeding,does not test it,2026-09-03 12:52:32,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2098973772,neutral,80,"The paper found that lack of confidence and lack of intention to exclusively breastfeed were predictors of discontinuing exclusive breastfeeding before six months, which disagrees with the claim that exclusive breastfeeding for the first 6 months gives the best health outcomes.",moderate,cohort,"Factors associated with stopping exclusive breastfeeding before six months were identified, but no health outcomes were measured.",does not test it,2026-09-03 08:43:31,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2099498918,mixed,85,"Exclusive breastfeeding showed no mortality benefit over predominant, but non-breastfeeding was worse",moderate,cohort,"Exclusive breastfeeding didn't reduce mortality vs predominant breastfeeding, but non-breastfed infants had higher risk",both,2026-09-02 01:31:17,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2102545214,neutral,90,Delayed cord clamping led to better iron status and less anaemia at 4 months,strong,rct,"Delayed cord clamping improved iron status and reduced iron deficiency at 4 months, but did not address breastfeeding practices.",does not test it,2026-09-03 12:31:50,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2104275970,neutral,90,"The paper found a low prevalence of exclusive breastfeeding in Kilimanjaro region, but did not compare it to other methods to test the claim.",strong,cross-sectional,"EBF prevalence was 20.7% with predictors identified, but no health outcome data reported",does not test it,2026-09-03 14:08:22,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2104646897,neutral,80,"The paper found that the prevalence of exclusive breastfeeding was lower than recommended, contradicting the claim that exclusive breastfeeding for the first 6 months gives the best health outcomes.",moderate,cross-sectional,"Exclusive breastfeeding prevalence was 60.8%, associated with maternal factors like counseling and knowledge but no health outcome data reported",does not test it,2026-09-03 13:04:06,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2104814309,neutral,90,"The paper found that the prevalence of exclusive breastfeeding in Kigoma municipality was higher than the national figure, but still below the WHO recommended 90%.",strong,cross-sectional,"EBF prevalence was 58% in Kigoma, with predictors including knowledge, facility delivery, and no breast issues",does not test it,2026-09-03 08:35:30,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2108823258,supports,90,The paper found low compliance with exclusive breastfeeding recommendations in developing countries.,strong,meta-analysis,"Exclusive breastfeeding prevalence is 39%, but suboptimal breastfeeding links to higher mortality; compliance with recommendations is low.",agrees,2026-09-03 13:49:06,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2110422192,neutral,40,"Study found shorter exclusive breastfeeding linked to asthma risk, but 6-month effect not evaluated",moderate,cohort,Exclusive breastfeeding <4 months linked to higher asthma risk; 6-month effect not tested,does not test it,2026-09-02 04:37:53,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2112236786,supports,80,The paper found that exclusive breastfeeding was associated with lower diarrhea prevalence in infants 0-5 months old.,moderate,cross-sectional,"Exclusive breastfeeding reduced diarrhea risk compared to partial or predominant breastfeeding, but prelacteal feeding increased diarrhea risk.",agrees,2026-09-03 08:51:01,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2112776849,neutral,80,"Preterm infants can initiate breastfeeding early, but exclusive breastfeeding establishment varies and is influenced by factors like infant's GA, mother's admission to NICU, pacifier use, and infant's size.",moderate,cohort,"Exclusive breastfeeding establishment varied by gestational age and factors like NICU admission, but no health outcomes were reported.",does not test it,2026-09-03 13:29:33,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2113746158,neutral,40,Paper reports low exclusive breastfeeding rates but no health outcome data,limited,cohort,"Exclusive breastfeeding for six months was rare (2%), but no health outcome data provided",does not test it,2026-09-02 04:33:38,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2114490880,neutral,60,Paper identifies predictors of non-exclusive breastfeeding but does not address health outcomes,limited,cross-sectional,"Non-exclusive breastfeeding linked to marital status, health access, and knowledge gaps",does not test it,2026-09-02 05:42:06,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2114640404,neutral,90,Mothers with supportive partners scored higher on breastfeeding confidence scale.,strong,cross-sectional,Partner support increased maternal confidence but not infant health outcomes.,does not test it,2026-09-03 13:15:41,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2118513072,neutral,60,Paper found lower breastfeeding rates in unwanted births but did not assess health outcomes of exclusive breastfeeding,moderate,cross-sectional,"Unwanted births were less likely to be breast-fed, but no health outcome link to breastfeeding duration was tested",does not test it,2026-09-02 04:32:51,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2119320940,neutral,90,Only 10.5% of infants had been exclusively breastfed since birth.,strong,cross-sectional,Only 10.5% of infants were exclusively breastfed; prelacteal/formula feeding was common.,does not test it,2026-09-03 14:02:42,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2121184069,mixed,85,"Early initiation of breastfeeding reduced underweight risk, but continued breastfeeding at 12-15 months increased it. Consumption of solid foods at 6-8 months was associated with lower risk of both stunting and underweight.",moderate,cross-sectional,"Early breastfeeding initiation reduced underweight risk, but prolonged breastfeeding at 12-15 months increased underweight risk; solid food introduction at 6-8 months reduced stunting/underweight.",both,2026-09-03 12:50:16,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2123505645,mixed,70,"Exclusive breastfeeding reduced risks for diarrhea, infections, and growth but not otitis or urinary infections",limited,cross-sectional,Exclusive breastfeeding reduced risks for some morbidities but not others,both,2026-09-02 02:44:49,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2130981421,supports,95,"Longer breastfeeding duration linked to lower leukemia risk, supporting better health outcomes.",strong,meta-analysis,Breastfeeding for 6 months or longer reduced childhood leukemia risk by 19%.,agrees,2026-09-02 04:41:51,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2131265408,neutral,85,The paper found that mothers overestimate the duration of exclusive breastfeeding compared to actual data and event calendar method.,moderate,cohort,Maternal recall overestimated EBF duration compared to prospective records.,does not test it,2026-09-03 15:13:09,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2131327593,refutes,60,Study found no significant link between exclusive breastfeeding and health outcomes,limited,cross-sectional,"No significant association between EBF and predictors, including health outcomes",disagrees,2026-09-02 05:35:15,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2132373052,neutral,80,This paper found that mother partner's appreciation for breastfeeding and limiting nighttime feeds at the breast were associated with a longer duration of exclusive breastfeeding.,moderate,cohort,Median EBF duration was 89 days; factors associated with discontinuation were identified but health outcomes of EBF were not evaluated.,does not test it,2026-09-03 08:39:19,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2136189156,neutral,30,Paper describes feeding patterns but does not address health outcomes of exclusive breastfeeding.,limited,cross-sectional,Most infants started solids before 6 months; only 25% were exclusively breastfed.,does not test it,2026-09-02 04:55:17,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2136719161,neutral,60,Paper reports EBF prevalence and associated factors but does not address health outcomes,limited,cross-sectional,EBF prevalence was 50.3% with factors linked to practice but no health outcome data,does not test it,2026-09-02 05:12:19,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2139343763,supports,95,"Exclusive breastfeeding significantly reduced diarrhea mortality risk, supporting the claim",strong,meta-analysis,Exclusive breastfeeding reduced diarrhea mortality risk by 10.52 times compared to not breastfeeding,agrees,2026-09-02 01:25:13,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2139412642,neutral,30,Paper describes breastfeeding rates and predictors but does not evaluate health outcomes,limited,cross-sectional,Study reports 13.8% 6-month exclusive breastfeeding rate with associated predictors,does not test it,2026-09-02 04:36:56,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2140446607,neutral,40,Study shows home visits increased breastfeeding but did not assess health outcomes of exclusive breastfeeding,moderate,rct,Home visits increased exclusive breastfeeding rates but no health outcome differences were reported,does not test it,2026-09-02 05:14:22,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2141668531,supports,85,"Exclusive breastfeeding associated with reduced asthma symptoms, supporting better health outcomes",moderate,cohort,Exclusive breastfeeding linked to lower asthma symptoms in preschoolers,agrees,2026-09-02 02:00:59,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2145786695,neutral,90,The paper found that a positive attitude towards breastfeeding led to longer durations of exclusive and any breastfeeding,strong,cohort,Positive infant feeding attitudes correlated with longer exclusive breastfeeding duration but no health outcome data reported,does not test it,2026-09-03 14:31:41,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2146641366,neutral,60,Study showed declining exclusive breastfeeding rates but no health outcome data,limited,cross-sectional,"Exclusive breastfeeding rates dropped sharply by 6 months, but health outcomes weren't measured",does not test it,2026-09-02 05:15:31,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2147879128,supports,70,Paper supports EBF leading to better health outcomes by reducing mortality from diseases,limited,cross-sectional,EBF practice was low but linked to reduced mortality from diseases like pneumonia and diarrhea,agrees,2026-09-02 05:09:49,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2148309493,supports,90,"Breastfeeding promotion programmes can reduce diarrhoea cases, deaths, and DALYs for around $0.65 to $6.75 per case, death, or DALY averted.",strong,review,Exclusive breastfeeding reduces infant mortality/morbidity and is cost-effective for preventing diarrhoea and DALYs,agrees,2026-09-03 13:59:43,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2148600642,neutral,70,Paper describes breastfeeding rates over time but does not link exclusivity to health outcomes.,moderate,cohort,Exclusive breastfeeding rates dropped from 50% at 1 month to 26.9% at 6 months.,does not test it,2026-09-02 05:12:34,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2151805419,supports,95,This paper found that non-exclusive breastfeeding significantly increases the risk of early postnatal HIV transmission.,strong,cohort,Exclusive breastfeeding reduced early postnatal HIV transmission risk by 62% compared to non-exclusive breastfeeding.,agrees,2026-09-03 13:32:02,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2157784512,neutral,30,Paper reports breastfeeding rates but does not link exclusive breastfeeding to health outcomes,limited,cross-sectional,Exclusive breastfeeding rates declined by 27% between 0-6 months and 4-5 months,does not test it,2026-09-02 05:20:28,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2158727046,neutral,80,"Paper finds suboptimal breastfeeding practices in Pakistan, contradicting the claim of exclusive breastfeeding for the first 6 months giving the best health outcomes",moderate,cross-sectional,Exclusive breastfeeding is in 'fair' category; improvement needed for early initiation and complementary feeding,does not test it,2026-09-03 08:50:03,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2159144473,neutral,100,"The paper found that only 50.3% of mothers were exclusively breastfeeding on discharge, lower than the claimed best health outcomes.",strong,cohort,"Exclusive breastfeeding rate was 50.3% at discharge, associated with maternal and birth factors but not health outcomes",does not test it,2026-09-03 13:51:01,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2159464080,neutral,80,Exclusive breastfeeding for at least 6 months may reduce eczema incidence in high-risk infants,moderate,meta-analysis,"No clear evidence that exclusive breastfeeding reduces eczema incidence overall, but subgroup analysis suggested benefit in high-risk infants",does not test it,2026-09-03 14:16:52,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2160606205,supports,70,Exclusive breastfeeding associated with better length and weight growth in infants,limited,cross-sectional,Exclusive breastfeeding linked to higher LAZ and WAZ in infants under 6 months,agrees,2026-09-02 01:48:10,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2161690555,neutral,75,Paper shows e-technologies boost exclusive breastfeeding at 6 months but does not evaluate health outcomes,strong,meta-analysis,E-technologies improved exclusive breastfeeding at 6 months but did not assess health outcomes,does not test it,2026-09-02 01:54:46,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2163049122,neutral,80,"Postpartum depression increases the risk of early interruption of exclusive breastfeeding in the first and second months, but not in the second month for mothers who were exclusively breastfeeding at the first month.",moderate,cohort,"Postpartum depression linked to early breastfeeding interruption, but not to long-term exclusive breastfeeding success.",does not test it,2026-09-03 14:03:58,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2163472940,neutral,70,Paper describes breastfeeding practices but does not address health outcomes.,moderate,cohort,Exclusive breastfeeding rates dropped below 60% by one month in most sites.,does not test it,2026-09-02 05:49:36,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2164580180,supports,90,KMC with exclusive breastfeeding reduced morbidity/mortality in LBW infants,strong,meta-analysis,"KMC reduced morbidity/mortality in LBW infants, including exclusive breastfeeding as a component",agrees,2026-09-02 01:22:58,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2164671842,supports,90,Full breastfeeding reduced lower respiratory illness risk and shortened illness duration,moderate,cohort,Full breastfeeding reduced lower respiratory illness risk and shortened respiratory illness duration,agrees,2026-09-02 04:46:52,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2165826479,neutral,80,"Lower HIV transmission rates found in breastfed infants of mothers on triple-antiretroviral prophylaxis, especially those with higher CD4 cell count and lower viral load.",strong,rct,"Exclusive breastfeeding advised to reduce HIV transmission, but no data on general health outcomes",does not test it,2026-09-03 13:14:01,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2168155428,supports,95,Exclusive breastfeeding in first 6 months reduces infant mortality and long-term health risks.,strong,meta-analysis,"Exclusive breastfeeding reduces infant mortality, otitis media, and long-term risks like obesity and asthma.",agrees,2026-09-02 05:51:46,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2170491934,neutral,50,"Paper addresses complementary feeding, not exclusive breastfeeding's health outcomes",moderate,review,"Paper focuses on complementary feeding's impact, not exclusive breastfeeding's effects beyond 6 months",does not test it,2026-09-02 01:29:13,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2170925293,neutral,80,"Early breast milk pumping and minimizing pacifier use may increase breastfeeding rates, while nipple shields and delayed initiation of breast milk expression may decrease it",moderate,cohort,"Early breast milk pumping and avoiding nipple shields increased exclusive breastfeeding at discharge, while pacifiers and delayed pumping reduced it.",does not test it,2026-09-03 13:17:52,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2178188656,neutral,80,Antenatal care and institutional delivery were positively associated with exclusive breastfeeding practice.,moderate,case-control,"Antenatal care and institutional delivery were associated with exclusive breastfeeding, but no direct health outcome effects of exclusive breastfeeding were measured.",does not test it,2026-09-03 08:39:05,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2203897962,neutral,85,Older maternal age and primiparous status were risk factors for lower success rates of exclusive breastfeeding initiation,strong,cohort,Older maternal age and parity influenced EBF initiation rates but did not assess health outcomes of exclusive breastfeeding,does not test it,2026-09-03 13:25:06,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2238436970,neutral,60,Paper shows feeding method affects microbiome but does not address health outcomes,moderate,cohort,"Feeding method influenced microbiome composition, but no health outcome data was presented",does not test it,2026-09-02 04:35:17,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2254159621,supports,85,Paper supports exclusive breastfeeding's health benefits via cited studies on maternal outcomes,moderate,cross-sectional,Exclusive breastfeeding meets infants' needs; breastfeeding mothers have lower risks for poor health outcomes,agrees,2026-09-02 02:44:29,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2267159071,supports,90,Paper found exclusive breastfeeding improves child health outcomes like infections and intelligence.,strong,meta-analysis,"Exclusive breastfeeding linked to reduced infections, malocclusion, and improved intelligence, but not allergic disorders or blood pressure.",agrees,2026-09-02 04:05:53,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2283197987,neutral,95,The paper found that a dedicated breastfeeding facility and breastfeeding support program at the workplace significantly increased exclusive breastfeeding practice.,strong,cross-sectional,"Workplace breastfeeding facilities and support programs increased exclusive breastfeeding rates, but no health outcome data was reported.",does not test it,2026-09-03 09:14:46,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2284294069,neutral,80,"The paper found that being a first-time mother, emotional distress during pregnancy, and cesarean section were associated with shorter exclusive breastfeeding duration, contradicting the claim that exclusive breastfeeding for the first 6 months gives the best health outcomes.",moderate,cohort,"Factors associated with exclusive breastfeeding <2 months identified, but no data on 6-month outcomes or health effects",does not test it,2026-09-03 14:59:09,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2307927010,supports,85,"Exclusive breastfeeding for 6 weeks plus longer duration reduced infection risks, supporting the claim.",moderate,cross-sectional,"Exclusive breastfeeding with longer duration reduced infection risks, but any breastfeeding's effect may partly stem from exclusivity.",agrees,2026-09-02 00:43:18,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2338032530,neutral,90,"The paper finds that ARA, present in human milk, is essential for infant growth, brain development, and health.",strong,review,ARA is essential for infant development and must be provided via diet due to limited synthesis,does not test it,2026-09-03 12:33:46,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2350379238,neutral,90,"The paper supports the claim that exclusive breastfeeding for the first 6 months gives the best health outcomes, but also acknowledges the use of infant formula as a substitute when breastfeeding is not possible or suitable.",strong,review,"Breast milk offers benefits for intestinal, immune, and brain development; formula is a substitute when breastfeeding isn't possible.",does not test it,2026-09-03 12:09:16,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2410406738,neutral,80,This paper found that interventions to support breastfeeding in overweight or obese women were effective.,strong,review,"Exclusive breastfeeding is recommended for health benefits, but study focuses on interventions for overweight/obese mothers",does not test it,2026-09-03 09:25:50,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2481788145,neutral,30,Study examined EBF determinants but did not assess health outcomes of EBF,limited,cross-sectional,EBF rates varied by maternal factors but no health outcome data was presented,does not test it,2026-09-02 05:30:40,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2491551754,supports,85,Exclusive breastfeeding for 6 months reduced infection risks compared to shorter durations,moderate,cohort,EBF for 6 months reduced infection risk compared to shorter durations,agrees,2026-09-02 00:24:42,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2518338885,neutral,70,"This paper does not directly test the claim about exclusive breastfeeding for the first 6 months giving the best health outcomes, but suggests effective support can influence breastfeeding duration.",moderate,cross-sectional,"Fathers' responsiveness predicted longer breastfeeding duration, but involvement correlated with shorter duration in some cases.",does not test it,2026-09-03 13:02:54,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2519554307,neutral,90,The study found low exclusive breastfeeding rate at 6 months among professional working mothers in Ghana,strong,cross-sectional,"Low six-month EBF rate (10.3%) linked to lack of feeding recommendations, but no health outcome data reported",does not test it,2026-09-03 13:48:53,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2530148237,neutral,80,High breastfeeding self-efficacy and good breastfeeding outcome expectancies were associated with higher rates of exclusive breastfeeding.,moderate,cross-sectional,"Breastfeeding self-efficacy and outcome expectancies predicted exclusive breastfeeding, but health outcomes weren't measured.",does not test it,2026-09-03 15:34:16,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2530649671,neutral,80,"The paper discusses the risk of inadequate intakes of specific micronutrients during pregnancy and lactation in Italy, but does not directly address the claim about exclusive breastfeeding for the first 6 months.",moderate,review,Paper discusses maternal diet and nutrient needs during pregnancy/lactation but does not address breastfeeding duration or exclusivity.,does not test it,2026-09-03 12:43:07,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2531659537,neutral,90,The paper found that 70.8% of infants were exclusively breastfed for the first 6 months,moderate,cross-sectional,"EBF prevalence was 70.8%, associated with factors like facility birth and counseling but no health outcome data reported",does not test it,2026-09-03 09:16:46,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2533756606,mixed,85,"Some interventions showed inconsistent benefits for infant health, but no maternal outcomes were reported.",strong,review,Interventions had inconsistent effects on infant health; no maternal outcomes reported,both,2026-09-02 01:45:21,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2561977474,neutral,100,The paper supports the claim that exclusive breastfeeding for the first 6 months gives the best health outcomes.,strong,review,"Exclusive breastfeeding for 6 months is recommended alongside complementary feeding, but no health outcome comparison is provided",does not test it,2026-09-03 12:12:04,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2562839287,refutes,85,Study found limited growth benefit of exclusive breastfeeding to 6 months in rural Gambian infants.,moderate,cohort,EBF to 6 months showed limited growth benefit in rural Gambian infants.,disagrees,2026-09-02 02:21:52,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2564100804,neutral,85,Postpartum depression was found to decrease the occurrence of exclusive breastfeeding,moderate,cross-sectional,Postpartum depression was linked to reduced exclusive breastfeeding in the first 3 months,does not test it,2026-09-03 13:23:02,qwen3-8b-gpu,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
breastfeeding_6m,W2586417581,refutes,90,Study found no effect of exclusive breastfeeding on infant outcomes.,moderate,rct,Incentives increased breastfeeding duration but not exclusive rates or infant outcomes,disagrees,2026-09-02 02:18:02,qwen3:8b,current,Exclusive breastfeeding for the first 6 months leads to better health outcomes
